Player ID,Name,Price,Season,25,50,75,100
CD_I1019681,Charley Ryan,28700,0,800,4600,8400,12100
CD_I1021465,Lilly Pearce,28700,0,800,4600,8400,12100
CD_I1021524,Libby Graham,40400,200,-300,3500,7300,11100
CD_I1021529,Tessa Lavey,68700,0,-3400,400,4200,8000
CD_I1025164,Shannon Danckert,56000,-2200,-4300,-500,3300,7000
CD_I1026002,Belinda Woolcock,28700,0,800,4600,8400,12100
CD_I1026531,Charli Wicksteed,42200,-2000,-2600,1200,5000,8800
CD_I1031857,Shelby Knoll,28700,0,800,4600,8400,12100
CD_I997743,Katelyn Cox,44400,300,-600,3200,7000,10800
CD_I998157,Katie Brennan,96900,1100,-5200,-1400,2400,6200
CD_I1003021,Emma Humphries,49800,-1000,-2400,1300,5100,8900
CD_I1005256,Jessica Sedunary,43700,-2000,-2800,1000,4800,8600
CD_I1005432,Aimee Schmidt,31000,-1200,-700,3100,6900,10700
CD_I1007029,Belinda Smith,91300,-2200,-7900,-4100,-300,3400
CD_I1009892,Ella G. Smith,35600,2200,2200,6000,9800,13600
CD_I1009900,Kate Bartlett,33800,300,600,4400,8200,11900
CD_I1010656,Evangeline Gooch,56100,0,-2000,1700,5500,9300
CD_I1012259,Jaide Britton,56200,-800,-2800,1000,4700,8500
CD_I1014034,Aisling McCarthy,97900,-500,-6900,-3100,700,4400
CD_I1014801,Krstel Petrevski,35200,0,100,3900,7700,11500
CD_I1014972,Isabella Simmons,36200,0,0,3800,7600,11400
CD_I1017333,Isabella Lewis,100900,1400,-5300,-1500,2200,6000
CD_I1017334,Sasha Goranova,40800,-2500,-3000,800,4600,8300
CD_I1017342,Sophie McDonald,28700,-1000,-200,3500,7300,11100
CD_I1021411,Amy Franklin,33100,2400,2800,6600,10300,14100
CD_I1021415,Courtney Rowley,69400,3000,-400,3300,7100,10900
CD_I1021416,Bethany Schilling,52600,-2100,-3800,0,3700,7500
CD_I1021419,Charlotte Thomas,111600,-300,-8200,-4400,-600,3200
CD_I1021530,Shanae Davison,54000,500,-1300,2500,6300,10000
CD_I1022818,Sarah Lakay,97300,-600,-7000,-3200,600,4400
CD_I1022823,Ella Roberts,112000,300,-7600,-3800,0,3700
CD_I1022825,Lauren Wakfer,55400,-1200,-3200,600,4300,8100
CD_I1023815,Abbygail Bushby,34800,1900,2100,5900,9600,13400
CD_I1026143,Emily Elkington,35100,300,400,4200,8000,11800
CD_I1026165,Mackenzie Webb,28800,100,900,4700,8500,12300
CD_I1026170,Mikayla Western,47800,400,-800,2900,6700,10500
CD_I1027611,Zoe Wakfer,37300,-1800,-1900,1900,5700,9400
CD_I1029614,Eleanor Hartill,40300,2800,2400,6200,10000,13800
CD_I998032,Emma Swanson,131100,6100,-3800,0,3700,7500
CD_I998041,Kellie Gibson,62800,2900,200,4000,7700,11500
CD_I998156,Dana Hooker,95400,-1700,-7900,-4100,-300,3500
CD_I1004415,Jaimee Lambert,117000,-100,-8500,-4700,-900,2900
CD_I1007019,Erin McKinnon,72400,-2300,-6100,-2300,1500,5300
CD_I1007025,Natalie Plane,44100,-1100,-1900,1800,5600,9400
CD_I1007137,Nat Exon,87700,-1200,-6600,-2800,1000,4800
CD_I1009838,Jesse Wardlaw,86200,-400,-5600,-1800,2000,5800
CD_I1009855,Darcy Guttridge,54700,-1000,-2900,900,4700,8500
CD_I1009867,Georgia Patrikios,95900,800,-5400,-1600,2200,6000
CD_I1009873,Olivia Vesely,92100,-800,-6600,-2800,900,4700
CD_I1012620,Simone Nalder,63400,2500,-400,3400,7200,11000
CD_I1012659,Jayde Van Dyk,44400,0,-800,2900,6700,10500
CD_I1012987,Serene Watson,43400,-300,-1000,2700,6500,10300
CD_I1013017,Molly McDonald,66300,-500,-3700,100,3900,7700
CD_I1014556,Hannah Priest,79900,-5000,-9500,-5800,-2000,1800
CD_I1014835,Tyanna Smith,105500,2300,-4900,-1100,2700,6500
CD_I1014841,Ashleigh Richards,50600,-1100,-2600,1200,5000,8700
CD_I1014951,Renee Saulitis,28700,-900,-100,3600,7400,11200
CD_I1014962,Ella Friend,35500,400,400,4200,8000,11800
CD_I1015060,Nicola Xenos,69200,-1700,-5100,-1300,2500,6200
CD_I1015094,Alice Burke,36400,-1500,-1500,2200,6000,9800
CD_I1016864,Deanna Jolliffe,49600,-1500,-2800,900,4700,8500
CD_I1016868,Hannah Stuart,85200,-5200,-10300,-6500,-2700,1100
CD_I1018875,Grace Kelly,54800,2300,300,4100,7900,11700
CD_I1019813,Caitlin Matthews,28700,0,800,4600,8400,12100
CD_I1021367,J'Noemi Anderson,30700,-2300,-1700,2100,5900,9600
CD_I1021464,Beth Pinchin,30000,800,1500,5300,9000,12800
CD_I1021945,Rebecca Ott,46100,0,-1000,2800,6500,10300
CD_I296158,Bianca Jakobsson,54600,300,-1600,2200,6000,9800
CD_I997669,Maddie Boyd,38600,-600,-800,2900,6700,10500
CD_I997722,Rosie Dillon,75500,-3100,-7100,-3400,400,4200
CD_I998158,Stephanie Chiocci,55300,-3800,-5800,-2000,1800,5500
CD_I998164,Nicola Stevens,58300,-1600,-3900,-100,3600,7400
CD_I1001690,Jessica Wuetschner,35200,-1600,-1400,2300,6100,9900
CD_I1005287,Leah Cutting,60400,200,-2300,1400,5200,9000
CD_I1005361,Daria Bannister,79500,5000,500,4300,8100,11800
CD_I1005374,Ellyse Gamble,45300,-1000,-1900,1900,5600,9400
CD_I1006997,Stephanie Cain,89100,-4600,-10100,-6300,-2500,1300
CD_I1007153,Catherine Phillips,82200,0,-4800,-1000,2800,6600
CD_I1009765,Sophie Van De Heuvel,75000,300,-3700,100,3900,7700
CD_I1009857,Georgia Clarke,51200,2500,1000,4800,8600,12300
CD_I1009885,Madison Prespakis,145200,500,-10800,-7000,-3200,600
CD_I1010098,Kodi Jacques,45600,3500,2500,6300,10100,13900
CD_I1010264,Alexandra Morcom,33700,-600,-300,3400,7200,11000
CD_I1010690,Bonnie Toogood,142100,3600,-7400,-3600,100,3900
CD_I1012558,Brooke Walker,83100,3500,-1400,2400,6200,9900
CD_I1012580,Sophie Alexander,61600,1500,-1100,2700,6400,10200
CD_I1013522,Georgia Nanscawen,114200,5100,-3000,700,4500,8300
CD_I1014366,Renee Tierney,37800,800,700,4500,8200,12000
CD_I1014788,Alana Barba,49700,0,-1400,2400,6200,10000
CD_I1014917,Lily-Rose Williamson,45300,0,-900,2800,6600,10400
CD_I1015174,Ashleigh Van Loon,34400,-1400,-1200,2600,6400,10200
CD_I1015182,Mia Van Dyke,34800,600,700,4500,8300,12100
CD_I1016869,Jacqui Vogt,88600,-300,-5800,-2000,1800,5600
CD_I1017239,Danielle Marshall,57500,-4700,-6900,-3100,700,4400
CD_I1018951,Joanne Doonan,47500,0,-1200,2600,6400,10200
CD_I1019689,Amber Clarke,56100,-3900,-6000,-2200,1600,5300
CD_I1019705,Mia Busch,50300,2300,800,4600,8400,12100
CD_I1019762,Paige Scott,70900,-1800,-5400,-1600,2200,6000
CD_I1021409,Matilda Dyke,51500,1300,-300,3500,7200,11000
CD_I1021527,Brooke Brown,69400,-3500,-6900,-3200,600,4400
CD_I1026008,Amelia Radford,76900,2500,-1700,2000,5800,9600
CD_I1027783,Stephanie Wales,107600,-1800,-9300,-5500,-1700,2100
CD_I997745,Georgia Gee,72700,-3500,-7300,-3500,300,4000
CD_I1005866,Ainslie Kemp,45700,-2800,-3800,0,3800,7500
CD_I1007017,Tilly Lucas-Rodd,121100,-2700,-11500,-7700,-3900,-100
CD_I1009797,Janet Baird,30800,0,600,4400,8100,11900
CD_I1009798,Mattea Breed,38800,3000,2700,6500,10300,14100
CD_I1010658,Kristy Stratton,79800,-1700,-6200,-2400,1400,5200
CD_I1010659,Tegan Cunningham,52600,0,-1700,2100,5900,9600
CD_I1012647,Tamara Luke,58200,-2000,-4300,-500,3300,7100
CD_I1013015,Tamara Smith,70400,1700,-1800,2000,5800,9500
CD_I1014869,Jenna Richardson,66600,1000,-2200,1600,5400,9200
CD_I1014885,Bridget Deed,61600,1400,-1200,2500,6300,10100
CD_I1014984,Sophie Locke,37300,-1400,-1500,2300,6100,9900
CD_I1015147,Charlotte Baskaran,78500,700,-3700,100,3900,7700
CD_I1017027,Akec Makur Chuot,52900,-2200,-3900,-200,3600,7400
CD_I1018953,Aileen Gilroy,86900,900,-4400,-600,3200,7000
CD_I1019035,Greta Bodey,75200,2800,-1200,2600,6300,10100
CD_I1019700,Mackenzie Eardley,67000,900,-2300,1500,5300,9100
CD_I1019821,Jasmine Fleming,84600,200,-4800,-1100,2700,6500
CD_I1019830,Bridie Hipwell,50800,1200,-300,3500,7300,11100
CD_I1019883,Laura Elliott,52200,-2300,-3900,-200,3600,7400
CD_I1022047,Catherine Brown,49200,-3000,-4300,-600,3200,7000
CD_I1022104,Tahlia Fellows,48100,100,-1100,2700,6500,10200
CD_I1025507,Emily Everist,58600,1700,-600,3200,7000,10700
CD_I1025662,Zoe Barbakos,31200,0,500,4300,8100,11900
CD_I1026929,Lucy Wales,91500,2600,-3100,600,4400,8200
CD_I1029626,Aine McDonagh,74000,1900,-2000,1800,5600,9400
CD_I1033156,Casey Dumont,28700,0,800,4600,8400,12100
CD_I296141,Louise Stephenson,51700,1400,-200,3500,7300,11100
CD_I296145,Sarah Perkins,58200,1600,-700,3100,6800,10600
CD_I997649,Kaitlyn Ashmore,101400,-3800,-10600,-6800,-3000,800
CD_I998155,Emily Bates,125800,2300,-7000,-3300,500,4300
CD_I1005264,Ashleigh Saint,52600,-700,-2400,1400,5200,8900
CD_I1005378,Angela Foley,72600,100,-3700,100,3800,7600
CD_I1005952,Hannah Dunn,57000,-2200,-4400,-600,3200,7000
CD_I1005955,Justine Mules,62800,-300,-3100,700,4500,8300
CD_I1007129,Erin Phillips,82900,0,-4900,-1100,2700,6500
CD_I1007141,Gemma Houghton,106000,2800,-4500,-700,3100,6800
CD_I1007360,Ebony O'Dea,52200,-200,-1900,1900,5700,9500
CD_I1009964,Jacqui Yorston,107000,0,-7400,-3600,200,4000
CD_I1010678,Jade De Melo,54500,-3100,-5000,-1200,2600,6400
CD_I1011062,Cheyenne Hammond,54500,900,-1000,2700,6500,10300
CD_I1011117,Alex Ballard,58100,1400,-900,2900,6700,10500
CD_I1012241,Abbey Dowrick,122500,1800,-7100,-3400,400,4200
CD_I1012253,Jasmin Stewart,66000,2700,-400,3400,7200,11000
CD_I1014624,Indy Tahau,67300,500,-2800,1000,4800,8600
CD_I1019059,Maria Moloney,101700,3300,-3500,300,4000,7800
CD_I1019060,Janelle Cuthbertson,56100,300,-1800,2000,5800,9500
CD_I1019489,Jade Halfpenny,49900,-500,-1900,1800,5600,9400
CD_I1019503,Hannah Ewings,75500,-2500,-6600,-2800,1000,4800
CD_I1019509,Katelyn Pope,36500,100,100,3900,7600,11400
CD_I1019736,Yasmin Duursma,45000,2800,1900,5600,9400,13200
CD_I1021412,Maggie MacLachlan,45100,-1600,-2500,1300,5100,8800
CD_I1022210,Sachi Syme,40200,4500,4000,7800,11600,15400
CD_I1022299,Amelie Borg,55300,1700,-200,3500,7300,11100
CD_I1022703,Laquoiya Cockatoo-Motlap,28700,0,800,4600,8400,12100
CD_I1022704,Litonya Cockatoo-Motlap,34900,-2100,-1900,1900,5600,9400
CD_I1022728,Georgie Jaques,32300,0,400,4200,8000,11800
CD_I1023943,Matilda Scholz,98000,6600,200,3900,7700,11500
CD_I1024293,Jasmine Simmons,48900,-200,-1500,2300,6100,9900
CD_I1024636,Lily Johnson,40500,-200,-600,3200,6900,10700
CD_I1025893,Ella Boag,51200,2300,800,4600,8300,12100
CD_I1026227,Julia Teakle,51400,2400,800,4600,8400,12200
CD_I1029624,Olivia Levicki,60900,-3200,-5700,-1900,1800,5600
CD_I997678,Madeline Keryk,48500,1100,-100,3600,7400,11200
CD_I1003022,Maddy Collier,60200,0,-2500,1300,5100,8900
CD_I1004408,Brooke Lochland,57500,-1400,-3600,200,4000,7800
CD_I1007151,Aliesha Newman,38400,-500,-800,3000,6800,10600
CD_I1007523,Lisa Steane,60700,1600,-900,2900,6600,10400
CD_I1009803,Alexia Hamilton,52000,3000,1400,5200,8900,12700
CD_I1009813,Brenna Tarrant,65400,2500,-500,3300,7000,10800
CD_I1009852,Bridie Kennedy,45700,-2400,-3300,400,4200,8000
CD_I1009865,Lucy McEvoy,81800,600,-4200,-400,3400,7200
CD_I1010255,Hayley Bullas,55300,0,-2000,1800,5600,9400
CD_I1010263,Chloe Molloy,118500,4700,-3800,-100,3700,7500
CD_I1012705,Alana Woodward,40400,900,500,4300,8100,11800
CD_I1012957,Alice Mitchell,48300,2500,1200,5000,8800,12600
CD_I1012994,Bella R. Smith,51400,-1200,-2800,1000,4800,8600
CD_I1014355,Paige Sheppard,68100,-2500,-5900,-2100,1700,5500
CD_I1014359,Laura Gardiner,155600,3000,-9400,-5600,-1800,1900
CD_I1015012,Ally Morphett,118700,-3300,-11900,-8100,-4300,-500
CD_I1015152,Montana Ham,79700,1100,-3500,300,4100,7900
CD_I1016854,Jaide Anthony,28700,100,900,4700,8500,12300
CD_I1018023,Sarah Ford,28700,0,800,4600,8400,12100
CD_I1019834,Sofia Hurley,104100,6900,-100,3700,7400,11200
CD_I1022067,Aimee Whelan,64200,-1400,-4300,-600,3200,7000
CD_I1022164,Eliza Vale,35400,0,100,3900,7700,11400
CD_I1022350,Cynthia Hamilton,73400,3100,-800,3000,6800,10500
CD_I1022738,Ruby Sargent-Wilson,54000,500,-1300,2400,6200,10000
CD_I1022745,Ella Heads,91200,4000,-1700,2100,5900,9600
CD_I1025789,Tanya Kennedy,68400,4200,800,4600,8400,12200
CD_I1026016,Montana Beruldsen,31600,2400,2900,6700,10500,14200
CD_I1029616,Lauren Szigeti,65000,-1700,-4700,-900,2900,6700
CD_I1029620,Kiara Beesley,28700,0,800,4600,8400,12100
CD_I1030008,Kate Reynolds,38800,0,-300,3500,7300,11100
CD_I1033160,Jennifer Higgins,28700,0,800,4600,8400,12100
CD_I1033164,Paris McCarthy,32400,600,1000,4800,8600,12400
CD_I1033168,Julie O'Sullivan,45900,1400,400,4200,7900,11700
CD_I296148,Rebecca Privitelli,83800,1700,-3200,600,4300,8100
