"Name","PlayerFirstName","PlayerSurname","Team","Number","Position","Price","PriceChg","TotalPriceChg","PricedAt","Breakeven","LastScore","Played","Last3Avg","Last5Avg","SeasonAvg","Games","SeasonScore","StateAvg","LastSeason","LastSeasonGames","LastSeasonHigh","2022B","LiveScore","Playing","player_id","season_num","RoundID","score_column","PlayerIcon","OppTeam","StartPrice","StartPriceChg","MatchStatus","Kick","Handball","Marks","Tackles","Hitouts","FreeFor","FreeAgainst","Goals","Behinds","TimeOnGround"
"Makaela Tuhakaraina","Makaela","Tuhakaraina","FRE",13,"Forward",46700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1022824",7,7,"NONE",0,"ADL",46700,0,0,0,0,0,0,0,0,0,0,0,0
"Makaela Tuhakaraina","Makaela","Tuhakaraina","FRE",13,"Forward",46700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1022824",7,8,"NONE",0,"COL",46700,0,0,0,0,0,0,0,0,0,0,0,0
"Makaela Tuhakaraina","Makaela","Tuhakaraina","FRE",13,"Forward",46700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1022824",7,9,"NONE",0,"SYD",46700,0,0,0,0,0,0,0,0,0,0,0,0
"Makaela Tuhakaraina","Makaela","Tuhakaraina","FRE",13,"Forward",46700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1022824",7,10,"NONE",0,"HAW",46700,0,0,0,0,0,0,0,0,0,0,0,0
"Amy Franklin","Amy","Franklin","FRE",14,"Defender",38100,0,0,22.5310467179184,22.5310467179184,0,0,0,0,0,0,0,0,27.5,2,38,0,0,0,"CD_I1021411",7,0,"LAST",0,"-",38100,0,0,0,0,0,0,0,0,0,0,0,0
"Amy Franklin","Amy","Franklin","FRE",14,"Defender",38100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021411",7,1,"NONE",0,"BRL",38100,0,0,0,0,0,0,0,0,0,0,0,0
"Amy Franklin","Amy","Franklin","FRE",14,"Defender",38100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021411",7,2,"NONE",0,"GEE",38100,0,0,0,0,0,0,0,0,0,0,0,0
"Amy Franklin","Amy","Franklin","FRE",14,"Defender",38100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021411",7,3,"NONE",0,"WBD",38100,0,0,0,0,0,0,0,0,0,0,0,0
"Amy Franklin","Amy","Franklin","FRE",14,"Defender",38100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021411",7,4,"NONE",0,"CAR",38100,0,0,0,0,0,0,0,0,0,0,0,0
"Amy Franklin","Amy","Franklin","FRE",14,"Defender",38100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021411",7,5,"NONE",0,"WCE",38100,0,0,0,0,0,0,0,0,0,0,0,0
"Amy Franklin","Amy","Franklin","FRE",14,"Defender",38100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021411",7,6,"NONE",0,"MEL",38100,0,0,0,0,0,0,0,0,0,0,0,0
"Amy Franklin","Amy","Franklin","FRE",14,"Defender",38100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021411",7,7,"NONE",0,"ADL",38100,0,0,0,0,0,0,0,0,0,0,0,0
"Amy Franklin","Amy","Franklin","FRE",14,"Defender",38100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021411",7,8,"NONE",0,"COL",38100,0,0,0,0,0,0,0,0,0,0,0,0
"Amy Franklin","Amy","Franklin","FRE",14,"Defender",38100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021411",7,9,"NONE",0,"SYD",38100,0,0,0,0,0,0,0,0,0,0,0,0
"Amy Franklin","Amy","Franklin","FRE",14,"Defender",38100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021411",7,10,"NONE",0,"HAW",38100,0,0,0,0,0,0,0,0,0,0,0,0
"Kara Antonio","Kara","Antonio","FRE",15,"Forward",57700,0,0,34.1218214074512,34.1218214074512,0,0,0,0,0,0,0,0,34.1428571428571,7,52,49.1111111111111,0,0,"CD_I998036",7,0,"LAST",0,"-",57700,0,0,0,0,0,0,0,0,0,0,0,0
"Kara Antonio","Kara","Antonio","FRE",15,"Forward",57700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998036",7,1,"NONE",0,"BRL",57700,0,0,0,0,0,0,0,0,0,0,0,0
"Kara Antonio","Kara","Antonio","FRE",15,"Forward",57700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998036",7,2,"NONE",0,"GEE",57700,0,0,0,0,0,0,0,0,0,0,0,0
"Kara Antonio","Kara","Antonio","FRE",15,"Forward",57700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998036",7,3,"NONE",0,"WBD",57700,0,0,0,0,0,0,0,0,0,0,0,0
"Kara Antonio","Kara","Antonio","FRE",15,"Forward",57700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998036",7,4,"NONE",0,"CAR",57700,0,0,0,0,0,0,0,0,0,0,0,0
"Kara Antonio","Kara","Antonio","FRE",15,"Forward",57700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998036",7,5,"NONE",0,"WCE",57700,0,0,0,0,0,0,0,0,0,0,0,0
"Kara Antonio","Kara","Antonio","FRE",15,"Forward",57700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998036",7,6,"NONE",0,"MEL",57700,0,0,0,0,0,0,0,0,0,0,0,0
"Kara Antonio","Kara","Antonio","FRE",15,"Forward",57700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998036",7,7,"NONE",0,"ADL",57700,0,0,0,0,0,0,0,0,0,0,0,0
"Kara Antonio","Kara","Antonio","FRE",15,"Forward",57700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998036",7,8,"NONE",0,"COL",57700,0,0,0,0,0,0,0,0,0,0,0,0
"Kara Antonio","Kara","Antonio","FRE",15,"Forward",57700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998036",7,9,"NONE",0,"SYD",57700,0,0,0,0,0,0,0,0,0,0,0,0
"Kara Antonio","Kara","Antonio","FRE",15,"Forward",57700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998036",7,10,"NONE",0,"HAW",57700,0,0,0,0,0,0,0,0,0,0,0,0
"Tahlia Read","Tahlia","Read","FRE",16,"Forward",28700,0,0,16.9722057953873,16.9722057953873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019665",7,0,"LAST",0,"-",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tahlia Read","Tahlia","Read","FRE",16,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019665",7,1,"NONE",0,"BRL",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tahlia Read","Tahlia","Read","FRE",16,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019665",7,2,"NONE",0,"GEE",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tahlia Read","Tahlia","Read","FRE",16,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019665",7,3,"NONE",0,"WBD",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tahlia Read","Tahlia","Read","FRE",16,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019665",7,4,"NONE",0,"CAR",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tahlia Read","Tahlia","Read","FRE",16,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019665",7,5,"NONE",0,"WCE",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tahlia Read","Tahlia","Read","FRE",16,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019665",7,6,"NONE",0,"MEL",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tahlia Read","Tahlia","Read","FRE",16,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019665",7,7,"NONE",0,"ADL",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tahlia Read","Tahlia","Read","FRE",16,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019665",7,8,"NONE",0,"COL",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tahlia Read","Tahlia","Read","FRE",16,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019665",7,9,"NONE",0,"SYD",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tahlia Read","Tahlia","Read","FRE",16,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1019665",7,10,"NONE",0,"HAW",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Roxanne Roux","Roxanne","Roux","FRE",17,"Forward",71300,0,0,42.1643997634536,42.1643997634536,0,0,0,0,0,0,0,0,42.1666666666667,6,85,48.2222222222222,0,0,"CD_I1009907",7,0,"LAST",0,"-",71300,0,0,0,0,0,0,0,0,0,0,0,0
"Roxanne Roux","Roxanne","Roux","FRE",17,"Forward",71300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009907",7,1,"NONE",0,"BRL",71300,0,0,0,0,0,0,0,0,0,0,0,0
"Roxanne Roux","Roxanne","Roux","FRE",17,"Forward",71300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009907",7,2,"NONE",0,"GEE",71300,0,0,0,0,0,0,0,0,0,0,0,0
"Roxanne Roux","Roxanne","Roux","FRE",17,"Forward",71300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009907",7,3,"NONE",0,"WBD",71300,0,0,0,0,0,0,0,0,0,0,0,0
"Roxanne Roux","Roxanne","Roux","FRE",17,"Forward",71300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009907",7,4,"NONE",0,"CAR",71300,0,0,0,0,0,0,0,0,0,0,0,0
"Roxanne Roux","Roxanne","Roux","FRE",17,"Forward",71300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009907",7,5,"NONE",0,"WCE",71300,0,0,0,0,0,0,0,0,0,0,0,0
"Roxanne Roux","Roxanne","Roux","FRE",17,"Forward",71300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009907",7,6,"NONE",0,"MEL",71300,0,0,0,0,0,0,0,0,0,0,0,0
"Roxanne Roux","Roxanne","Roux","FRE",17,"Forward",71300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009907",7,7,"NONE",0,"ADL",71300,0,0,0,0,0,0,0,0,0,0,0,0
"Roxanne Roux","Roxanne","Roux","FRE",17,"Forward",71300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009907",7,8,"NONE",0,"COL",71300,0,0,0,0,0,0,0,0,0,0,0,0
"Roxanne Roux","Roxanne","Roux","FRE",17,"Forward",71300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009907",7,9,"NONE",0,"SYD",71300,0,0,0,0,0,0,0,0,0,0,0,0
"Roxanne Roux","Roxanne","Roux","FRE",17,"Forward",71300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009907",7,10,"NONE",0,"HAW",71300,0,0,0,0,0,0,0,0,0,0,0,0
"Philipa Seth","Philipa","Seth","FRE",18,"Defender",44200,0,0,26.1383796570077,26.1383796570077,0,0,0,0,0,0,0,0,0,0,0,37.3333333333333,0,0,"CD_I1012248",7,0,"LAST",0,"-",44200,0,0,0,0,0,0,0,0,0,0,0,0
"Philipa Seth","Philipa","Seth","FRE",18,"Defender",44200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012248",7,1,"NONE",0,"BRL",44200,0,0,0,0,0,0,0,0,0,0,0,0
"Philipa Seth","Philipa","Seth","FRE",18,"Defender",44200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012248",7,2,"NONE",0,"GEE",44200,0,0,0,0,0,0,0,0,0,0,0,0
"Philipa Seth","Philipa","Seth","FRE",18,"Defender",44200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012248",7,3,"NONE",0,"WBD",44200,0,0,0,0,0,0,0,0,0,0,0,0
"Philipa Seth","Philipa","Seth","FRE",18,"Defender",44200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012248",7,4,"NONE",0,"CAR",44200,0,0,0,0,0,0,0,0,0,0,0,0
"Philipa Seth","Philipa","Seth","FRE",18,"Defender",44200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012248",7,5,"NONE",0,"WCE",44200,0,0,0,0,0,0,0,0,0,0,0,0
"Philipa Seth","Philipa","Seth","FRE",18,"Defender",44200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012248",7,6,"NONE",0,"MEL",44200,0,0,0,0,0,0,0,0,0,0,0,0
"Philipa Seth","Philipa","Seth","FRE",18,"Defender",44200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012248",7,7,"NONE",0,"ADL",44200,0,0,0,0,0,0,0,0,0,0,0,0
"Philipa Seth","Philipa","Seth","FRE",18,"Defender",44200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012248",7,8,"NONE",0,"COL",44200,0,0,0,0,0,0,0,0,0,0,0,0
"Philipa Seth","Philipa","Seth","FRE",18,"Defender",44200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012248",7,9,"NONE",0,"SYD",44200,0,0,0,0,0,0,0,0,0,0,0,0
"Philipa Seth","Philipa","Seth","FRE",18,"Defender",44200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012248",7,10,"NONE",0,"HAW",44200,0,0,0,0,0,0,0,0,0,0,0,0
"Hayley Miller","Hayley","Miller","FRE",19,"Midfielder",151900,0,0,89.8285038438794,89.8285038438794,0,0,0,0,0,0,0,0,89.8,10,109,64.5555555555556,0,0,"CD_I998040",7,0,"LAST",0,"-",151900,0,0,0,0,0,0,0,0,0,0,0,0
"Hayley Miller","Hayley","Miller","FRE",19,"Midfielder",151900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998040",7,1,"NONE",0,"BRL",151900,0,0,0,0,0,0,0,0,0,0,0,0
"Hayley Miller","Hayley","Miller","FRE",19,"Midfielder",151900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998040",7,2,"NONE",0,"GEE",151900,0,0,0,0,0,0,0,0,0,0,0,0
"Hayley Miller","Hayley","Miller","FRE",19,"Midfielder",151900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998040",7,3,"NONE",0,"WBD",151900,0,0,0,0,0,0,0,0,0,0,0,0
"Hayley Miller","Hayley","Miller","FRE",19,"Midfielder",151900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998040",7,4,"NONE",0,"CAR",151900,0,0,0,0,0,0,0,0,0,0,0,0
"Hayley Miller","Hayley","Miller","FRE",19,"Midfielder",151900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998040",7,5,"NONE",0,"WCE",151900,0,0,0,0,0,0,0,0,0,0,0,0
"Hayley Miller","Hayley","Miller","FRE",19,"Midfielder",151900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998040",7,6,"NONE",0,"MEL",151900,0,0,0,0,0,0,0,0,0,0,0,0
"Hayley Miller","Hayley","Miller","FRE",19,"Midfielder",151900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998040",7,7,"NONE",0,"ADL",151900,0,0,0,0,0,0,0,0,0,0,0,0
"Hayley Miller","Hayley","Miller","FRE",19,"Midfielder",151900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998040",7,8,"NONE",0,"COL",151900,0,0,0,0,0,0,0,0,0,0,0,0
"Hayley Miller","Hayley","Miller","FRE",19,"Midfielder",151900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998040",7,9,"NONE",0,"SYD",151900,0,0,0,0,0,0,0,0,0,0,0,0
"Hayley Miller","Hayley","Miller","FRE",19,"Midfielder",151900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I998040",7,10,"NONE",0,"HAW",151900,0,0,0,0,0,0,0,0,0,0,0,0
"Tara Stribley","Tara","Stribley","FRE",20,"Forward",28700,0,0,16.9722057953873,16.9722057953873,0,0,0,0,0,0,0,52.1428571428571,0,0,0,0,0,0,"CD_I1012261",7,0,"LAST",0,"-",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tara Stribley","Tara","Stribley","FRE",20,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012261",7,1,"NONE",0,"BRL",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tara Stribley","Tara","Stribley","FRE",20,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012261",7,2,"NONE",0,"GEE",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tara Stribley","Tara","Stribley","FRE",20,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012261",7,3,"NONE",0,"WBD",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tara Stribley","Tara","Stribley","FRE",20,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012261",7,4,"NONE",0,"CAR",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tara Stribley","Tara","Stribley","FRE",20,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012261",7,5,"NONE",0,"WCE",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tara Stribley","Tara","Stribley","FRE",20,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012261",7,6,"NONE",0,"MEL",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tara Stribley","Tara","Stribley","FRE",20,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012261",7,7,"NONE",0,"ADL",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tara Stribley","Tara","Stribley","FRE",20,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012261",7,8,"NONE",0,"COL",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tara Stribley","Tara","Stribley","FRE",20,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012261",7,9,"NONE",0,"SYD",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Tara Stribley","Tara","Stribley","FRE",20,"Forward",28700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012261",7,10,"NONE",0,"HAW",28700,0,0,0,0,0,0,0,0,0,0,0,0
"Mim Strom","Mim","Strom","FRE",21,"Ruck",90000,0,0,53.2229450029568,53.2229450029568,0,0,0,0,0,0,0,0,53.2,10,76,40.7777777777778,0,0,"CD_I1017347",7,0,"LAST",0,"-",90000,0,0,0,0,0,0,0,0,0,0,0,0
"Mim Strom","Mim","Strom","FRE",21,"Ruck",90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1017347",7,1,"NONE",0,"BRL",90000,0,0,0,0,0,0,0,0,0,0,0,0
"Mim Strom","Mim","Strom","FRE",21,"Ruck",90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1017347",7,2,"NONE",0,"GEE",90000,0,0,0,0,0,0,0,0,0,0,0,0
"Mim Strom","Mim","Strom","FRE",21,"Ruck",90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1017347",7,3,"NONE",0,"WBD",90000,0,0,0,0,0,0,0,0,0,0,0,0
"Mim Strom","Mim","Strom","FRE",21,"Ruck",90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1017347",7,4,"NONE",0,"CAR",90000,0,0,0,0,0,0,0,0,0,0,0,0
"Mim Strom","Mim","Strom","FRE",21,"Ruck",90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1017347",7,5,"NONE",0,"WCE",90000,0,0,0,0,0,0,0,0,0,0,0,0
"Mim Strom","Mim","Strom","FRE",21,"Ruck",90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1017347",7,6,"NONE",0,"MEL",90000,0,0,0,0,0,0,0,0,0,0,0,0
"Mim Strom","Mim","Strom","FRE",21,"Ruck",90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1017347",7,7,"NONE",0,"ADL",90000,0,0,0,0,0,0,0,0,0,0,0,0
"Mim Strom","Mim","Strom","FRE",21,"Ruck",90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1017347",7,8,"NONE",0,"COL",90000,0,0,0,0,0,0,0,0,0,0,0,0
"Mim Strom","Mim","Strom","FRE",21,"Ruck",90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1017347",7,9,"NONE",0,"SYD",90000,0,0,0,0,0,0,0,0,0,0,0,0
"Mim Strom","Mim","Strom","FRE",21,"Ruck",90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1017347",7,10,"NONE",0,"HAW",90000,0,0,0,0,0,0,0,0,0,0,0,0
"Airlie Runnalls","Airlie","Runnalls","FRE",22,"Midfielder",83000,0,0,49.083382613838,49.083382613838,0,0,0,0,0,0,0,0,49.1,10,90,0,0,0,"CD_I1012662",7,0,"LAST",0,"-",83000,0,0,0,0,0,0,0,0,0,0,0,0
"Airlie Runnalls","Airlie","Runnalls","FRE",22,"Midfielder",83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012662",7,1,"NONE",0,"BRL",83000,0,0,0,0,0,0,0,0,0,0,0,0
"Airlie Runnalls","Airlie","Runnalls","FRE",22,"Midfielder",83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012662",7,2,"NONE",0,"GEE",83000,0,0,0,0,0,0,0,0,0,0,0,0
"Airlie Runnalls","Airlie","Runnalls","FRE",22,"Midfielder",83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012662",7,3,"NONE",0,"WBD",83000,0,0,0,0,0,0,0,0,0,0,0,0
"Airlie Runnalls","Airlie","Runnalls","FRE",22,"Midfielder",83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012662",7,4,"NONE",0,"CAR",83000,0,0,0,0,0,0,0,0,0,0,0,0
"Airlie Runnalls","Airlie","Runnalls","FRE",22,"Midfielder",83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012662",7,5,"NONE",0,"WCE",83000,0,0,0,0,0,0,0,0,0,0,0,0
"Airlie Runnalls","Airlie","Runnalls","FRE",22,"Midfielder",83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012662",7,6,"NONE",0,"MEL",83000,0,0,0,0,0,0,0,0,0,0,0,0
"Airlie Runnalls","Airlie","Runnalls","FRE",22,"Midfielder",83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012662",7,7,"NONE",0,"ADL",83000,0,0,0,0,0,0,0,0,0,0,0,0
"Airlie Runnalls","Airlie","Runnalls","FRE",22,"Midfielder",83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012662",7,8,"NONE",0,"COL",83000,0,0,0,0,0,0,0,0,0,0,0,0
"Airlie Runnalls","Airlie","Runnalls","FRE",22,"Midfielder",83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012662",7,9,"NONE",0,"SYD",83000,0,0,0,0,0,0,0,0,0,0,0,0
"Airlie Runnalls","Airlie","Runnalls","FRE",22,"Midfielder",83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1012662",7,10,"NONE",0,"HAW",83000,0,0,0,0,0,0,0,0,0,0,0,0
"Matilda Sergeant","Matilda","Sergeant","FRE",23,"Midfielder",34800,0,0,20.5795387344766,20.5795387344766,0,0,0,0,0,0,0,45,20.6,5,28,26.6666666666667,0,0,"CD_I1009893",7,0,"LAST",0,"-",34800,0,0,0,0,0,0,0,0,0,0,0,0
"Matilda Sergeant","Matilda","Sergeant","FRE",23,"Midfielder",34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009893",7,1,"NONE",0,"BRL",34800,0,0,0,0,0,0,0,0,0,0,0,0
"Matilda Sergeant","Matilda","Sergeant","FRE",23,"Midfielder",34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009893",7,2,"NONE",0,"GEE",34800,0,0,0,0,0,0,0,0,0,0,0,0
"Matilda Sergeant","Matilda","Sergeant","FRE",23,"Midfielder",34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009893",7,3,"NONE",0,"WBD",34800,0,0,0,0,0,0,0,0,0,0,0,0
"Matilda Sergeant","Matilda","Sergeant","FRE",23,"Midfielder",34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009893",7,4,"NONE",0,"CAR",34800,0,0,0,0,0,0,0,0,0,0,0,0
"Matilda Sergeant","Matilda","Sergeant","FRE",23,"Midfielder",34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009893",7,5,"NONE",0,"WCE",34800,0,0,0,0,0,0,0,0,0,0,0,0
"Matilda Sergeant","Matilda","Sergeant","FRE",23,"Midfielder",34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009893",7,6,"NONE",0,"MEL",34800,0,0,0,0,0,0,0,0,0,0,0,0
"Matilda Sergeant","Matilda","Sergeant","FRE",23,"Midfielder",34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CD_I1009893",7,7,"NONE",0,"ADL",34800,0,0,0,0,0,0,0,0,0,0,0,0
