"member_id","teamName","round_id","playerScore","playerCount","name","capScore","score_column","isCaptain","isViceCaptain","totalScore","CompliantTeam"
72028,"Chilimony",1,1016,15,"Brittany Bonnici",88,"LAST",0,1,1104,TRUE
72028,"Chilimony",2,1097,16,"Georgie Prespakis",89,"LAST",1,0,1186,TRUE
72028,"Chilimony",3,1072,16,"Georgie Prespakis",108,"LAST",1,0,1180,TRUE
72028,"Chilimony",4,1002,16,"Georgie Prespakis",100,"LAST",1,0,1102,TRUE
72028,"Chilimony",5,1014,15,"Georgie Prespakis",68,"LAST",1,0,1082,TRUE
72028,"Chilimony",6,1112,16,"Georgie Prespakis",94,"LAST",1,0,1206,TRUE
72028,"Chilimony",7,1092,16,"Georgie Prespakis",96,"LAST",1,0,1188,TRUE
72028,"Chilimony",8,1233,16,"Georgie Prespakis",99,"LAST",1,0,1332,TRUE
72028,"Chilimony",9,1238,15,"Georgie Prespakis",93,"LAST",1,0,1331,TRUE
72031,"Red Kings",1,370,5,"Katie Lynch",47,"LAST",1,0,417,TRUE
72031,"Red Kings",2,546,5,"Kiara Bowers",137,"LAST",0,1,683,TRUE
72031,"Red Kings",3,801,9,"Kristy Stratton",78,"LAST",1,0,879,TRUE
72031,"Red Kings",4,882,12,"Kiara Bowers",78,"LAST",1,0,960,TRUE
72031,"Red Kings",5,847,11,"Charlotte Thomas",83,"LAST",1,0,930,TRUE
72031,"Red Kings",6,761,11,"Charlotte Thomas",74,"LAST",1,0,835,TRUE
72031,"Red Kings",7,668,11,"Charlotte Thomas",111,"LAST",1,0,779,TRUE
72031,"Red Kings",8,809,14,"Kiara Bowers",83,"LAST",1,0,892,TRUE
72031,"Red Kings",9,818,14,"Kiara Bowers",127,"LAST",1,0,945,TRUE
72032,"Iced Latte with Two Sugars Thanks",1,969,15,"Ebony Marinoff",112,"LAST",0,1,1081,TRUE
72032,"Iced Latte with Two Sugars Thanks",2,1020,16,"Ebony Marinoff",125,"LAST",1,1,1145,TRUE
72032,"Iced Latte with Two Sugars Thanks",3,907,16,"Ebony Marinoff",124,"LAST",1,0,1031,TRUE
72032,"Iced Latte with Two Sugars Thanks",4,977,16,"Ebony Marinoff",174,"LAST",1,0,1151,TRUE
72032,"Iced Latte with Two Sugars Thanks",5,894,14,"Ebony Marinoff",91,"LAST",1,0,985,TRUE
72032,"Iced Latte with Two Sugars Thanks",6,1027,15,"Ebony Marinoff",153,"LAST",1,0,1180,TRUE
72032,"Iced Latte with Two Sugars Thanks",7,1095,14,"Ebony Marinoff",132,"LAST",1,0,1227,TRUE
72032,"Iced Latte with Two Sugars Thanks",8,1153,16,"Ebony Marinoff",138,"LAST",1,0,1291,TRUE
72032,"Iced Latte with Two Sugars Thanks",9,1065,16,"Ebony Marinoff",133,"LAST",1,0,1198,TRUE
72033,"T0land's T00ls",1,950,13,"Ebony Marinoff",112,"LAST",1,0,1062,TRUE
72033,"T0land's T00ls",2,876,13,"Ebony Marinoff",125,"LAST",1,0,1001,TRUE
72033,"T0land's T00ls",3,790,13,"Ebony Marinoff",124,"LAST",1,0,914,TRUE
72033,"T0land's T00ls",4,917,13,"Ebony Marinoff",174,"LAST",1,0,1091,TRUE
72033,"T0land's T00ls",5,712,12,"Ebony Marinoff",91,"LAST",1,0,803,TRUE
72033,"T0land's T00ls",6,889,14,"Ebony Marinoff",153,"LAST",1,0,1042,TRUE
72033,"T0land's T00ls",7,956,12,"Ebony Marinoff",132,"LAST",1,0,1088,TRUE
72033,"T0land's T00ls",8,1025,13,"Ebony Marinoff",138,"LAST",1,0,1163,TRUE
72033,"T0land's T00ls",9,918,14,"Ebony Marinoff",133,"LAST",1,0,1051,TRUE
72034,"Goin Noff",1,1035,15,"Brittany Bonnici",88,"LAST",0,1,1123,TRUE
72034,"Goin Noff",2,1125,15,"Kiara Bowers",137,"LAST",1,0,1262,TRUE
72034,"Goin Noff",3,1203,16,"Kiara Bowers",104,"LAST",1,0,1307,TRUE
72034,"Goin Noff",4,1118,16,"Kiara Bowers",78,"LAST",1,0,1196,TRUE
72034,"Goin Noff",5,1120,15,"Jasmine Garner",92,"LAST",1,0,1212,TRUE
72034,"Goin Noff",6,1199,16,"Laura Gardiner",115,"LAST",1,0,1314,TRUE
72034,"Goin Noff",7,1224,16,"Laura Gardiner",95,"LAST",1,0,1319,TRUE
72034,"Goin Noff",8,1491,16,"Charlie Rowbottom",121,"LAST",1,0,1612,TRUE
72034,"Goin Noff",9,1294,16,"Charlie Rowbottom",84,"LAST",1,0,1378,TRUE
72035,"Didak's Rat Pack",1,1035,15,"Brittany Bonnici",88,"LAST",0,1,1123,TRUE
72035,"Didak's Rat Pack",2,1125,15,"Kiara Bowers",137,"LAST",1,0,1262,TRUE
72035,"Didak's Rat Pack",3,1203,16,"Kiara Bowers",104,"LAST",1,0,1307,TRUE
72035,"Didak's Rat Pack",4,1062,16,"Kiara Bowers",78,"LAST",1,0,1140,TRUE
72035,"Didak's Rat Pack",5,1127,16,"Charlie Rowbottom",126,"LAST",1,0,1253,TRUE
72035,"Didak's Rat Pack",6,1233,16,"Charlie Rowbottom",133,"LAST",1,0,1366,TRUE
72035,"Didak's Rat Pack",7,1240,16,"Laura Gardiner",95,"LAST",1,0,1335,TRUE
72035,"Didak's Rat Pack",8,1495,15,"Charlie Rowbottom",121,"LAST",1,0,1616,TRUE
72035,"Didak's Rat Pack",9,1259,15,"Charlie Rowbottom",84,"LAST",1,0,1343,TRUE
72036,"Salt and Skepper",1,1051,15,"Chloe Molloy",74,"LAST",0,1,1125,TRUE
72036,"Salt and Skepper",2,1128,15,"Kiara Bowers",137,"LAST",1,0,1265,TRUE
72036,"Salt and Skepper",3,1214,16,"Kiara Bowers",104,"LAST",1,0,1318,TRUE
72036,"Salt and Skepper",4,1103,16,"Kiara Bowers",78,"LAST",1,0,1181,TRUE
72036,"Salt and Skepper",5,1086,16,"Jasmine Garner",92,"LAST",1,0,1178,TRUE
72036,"Salt and Skepper",6,1215,16,"Jasmine Garner",117,"LAST",1,0,1332,TRUE
72036,"Salt and Skepper",7,1223,16,"Jasmine Garner",140,"LAST",1,0,1363,TRUE
72036,"Salt and Skepper",8,1464,15,"Charlie Rowbottom",121,"LAST",1,0,1585,TRUE
72036,"Salt and Skepper",9,1246,15,"Charlie Rowbottom",84,"LAST",1,0,1330,TRUE
72038,"Emerrettus Professors",1,1021,15,"Isabel Dawes",61,"LAST",0,1,1082,TRUE
72038,"Emerrettus Professors",2,1130,16,"Kiara Bowers",137,"LAST",1,0,1267,TRUE
72038,"Emerrettus Professors",3,1180,16,"Kiara Bowers",104,"LAST",1,0,1284,TRUE
72038,"Emerrettus Professors",4,1074,16,"Kiara Bowers",78,"LAST",1,0,1152,TRUE
72038,"Emerrettus Professors",5,1141,16,"Jasmine Garner",92,"LAST",1,0,1233,TRUE
72038,"Emerrettus Professors",6,1256,16,"Laura Gardiner",115,"LAST",1,0,1371,TRUE
72038,"Emerrettus Professors",7,1260,16,"Laura Gardiner",95,"LAST",1,0,1355,TRUE
72038,"Emerrettus Professors",8,1490,16,"Laura Gardiner",134,"LAST",1,0,1624,TRUE
72038,"Emerrettus Professors",9,1379,16,"Jasmine Garner",134,"LAST",1,0,1513,TRUE
72040,"Marinoff the hook",1,1037,14,"Brittany Bonnici",88,"LAST",0,1,1125,TRUE
72040,"Marinoff the hook",2,1118,15,"Kiara Bowers",137,"LAST",1,0,1255,TRUE
72040,"Marinoff the hook",3,1049,15,"Kiara Bowers",104,"LAST",1,0,1153,TRUE
72040,"Marinoff the hook",4,989,15,"Kiara Bowers",78,"LAST",1,0,1067,TRUE
72040,"Marinoff the hook",5,986,13,"Brittany Bonnici",69,"LAST",0,1,1055,TRUE
72040,"Marinoff the hook",6,1008,13,"Brittany Bonnici",80,"LAST",0,1,1088,TRUE
72040,"Marinoff the hook",7,1033,14,"Brittany Bonnici",119,"LAST",0,1,1152,TRUE
72040,"Marinoff the hook",8,1184,15,"Kiara Bowers",83,"LAST",1,0,1267,TRUE
72040,"Marinoff the hook",9,1125,15,"Kiara Bowers",127,"LAST",1,0,1252,TRUE
72041,"JPop's Jackpots",1,1031,15,"Emma Kearney",75,"LAST",0,1,1106,TRUE
72041,"JPop's Jackpots",2,1171,16,"Kiara Bowers",137,"LAST",1,0,1308,TRUE
72041,"JPop's Jackpots",3,1132,16,"Kiara Bowers",104,"LAST",1,0,1236,TRUE
72041,"JPop's Jackpots",4,1097,16,"Kiara Bowers",78,"LAST",1,0,1175,TRUE
72041,"JPop's Jackpots",5,1207,16,"Ash Riddell",113,"LAST",1,0,1320,TRUE
72041,"JPop's Jackpots",6,1262,16,"Ash Riddell",118,"LAST",1,0,1380,TRUE
72041,"JPop's Jackpots",7,1228,16,"Ash Riddell",139,"LAST",1,0,1367,TRUE
72041,"JPop's Jackpots",8,1523,15,"Laura Gardiner",134,"LAST",1,0,1657,TRUE
72041,"JPop's Jackpots",9,1280,15,"Madison Prespakis",94,"LAST",1,0,1374,TRUE
72042,"Tom’s Terrors",1,1077,16,"Georgie Prespakis",147,"LAST",1,0,1224,TRUE
72042,"Tom’s Terrors",2,1019,16,"Georgie Prespakis",89,"LAST",1,0,1108,TRUE
72042,"Tom’s Terrors",3,1094,15,"Georgie Prespakis",108,"LAST",1,0,1202,TRUE
72042,"Tom’s Terrors",4,967,16,"Georgie Prespakis",100,"LAST",1,0,1067,TRUE
72042,"Tom’s Terrors",5,1032,15,"Georgie Prespakis",68,"LAST",1,0,1100,TRUE
72042,"Tom’s Terrors",6,1222,15,"Georgie Prespakis",94,"LAST",1,0,1316,TRUE
72042,"Tom’s Terrors",7,1072,15,"Georgie Prespakis",96,"LAST",1,0,1168,TRUE
72042,"Tom’s Terrors",8,1214,15,"Georgie Prespakis",99,"LAST",1,0,1313,TRUE
72042,"Tom’s Terrors",9,1103,14,"Georgie Prespakis",93,"LAST",1,0,1196,TRUE
72044,"Conti Roll",1,1077,16,"Jasmine Garner",120,"LAST",1,0,1197,TRUE
72044,"Conti Roll",2,1161,15,"Jasmine Garner",156,"LAST",1,0,1317,TRUE
72044,"Conti Roll",3,1110,16,"Jasmine Garner",154,"LAST",1,0,1264,TRUE
72044,"Conti Roll",4,1138,16,"Charlie Rowbottom",106,"LAST",1,0,1244,TRUE
72044,"Conti Roll",5,1105,16,"Charlie Rowbottom",126,"LAST",1,0,1231,TRUE
72044,"Conti Roll",6,1287,16,"Charlie Rowbottom",133,"LAST",1,0,1420,TRUE
72044,"Conti Roll",7,1230,16,"Jasmine Garner",140,"LAST",1,0,1370,TRUE
72044,"Conti Roll",8,1399,16,"Charlie Rowbottom",121,"LAST",1,0,1520,TRUE
72044,"Conti Roll",9,1414,16,"Charlie Rowbottom",84,"LAST",1,0,1498,TRUE
72045,"Rez",1,996,15,"Brittany Bonnici",88,"LAST",0,1,1084,TRUE
72045,"Rez",2,1185,16,"Kiara Bowers",137,"LAST",1,0,1322,TRUE
72045,"Rez",3,1094,16,"Kiara Bowers",104,"LAST",1,0,1198,TRUE
72045,"Rez",4,1068,16,"Kiara Bowers",78,"LAST",1,0,1146,TRUE
72045,"Rez",5,1084,15,"Ebony Marinoff",91,"LAST",1,0,1175,TRUE
72045,"Rez",6,1292,16,"Jasmine Garner",117,"LAST",1,1,1409,TRUE
72045,"Rez",7,1255,16,"Ebony Marinoff",132,"LAST",1,0,1387,TRUE
72045,"Rez",8,1290,16,"Jasmine Garner",86,"LAST",1,1,1376,TRUE
72045,"Rez",9,1227,16,"Ebony Marinoff",133,"LAST",1,0,1360,TRUE
72046,"Clint Beastwood",1,995,15,"Brittany Bonnici",88,"LAST",0,1,1083,TRUE
72046,"Clint Beastwood",2,1155,16,"Kiara Bowers",137,"LAST",1,0,1292,TRUE
72046,"Clint Beastwood",3,1130,16,"Kiara Bowers",104,"LAST",1,0,1234,TRUE
72046,"Clint Beastwood",4,1062,16,"Kiara Bowers",78,"LAST",1,0,1140,TRUE
72046,"Clint Beastwood",5,1095,14,"Laura Gardiner",132,"LAST",0,1,1227,TRUE
72046,"Clint Beastwood",6,1288,16,"Laura Gardiner",115,"LAST",1,0,1403,TRUE
72046,"Clint Beastwood",7,1172,16,"Laura Gardiner",95,"LAST",1,0,1267,TRUE
72046,"Clint Beastwood",8,1420,16,"Laura Gardiner",134,"LAST",1,0,1554,TRUE
72046,"Clint Beastwood",9,1300,16,"Georgie Prespakis",93,"LAST",1,0,1393,TRUE
72047,"X marks the Scott",1,1031,15,"Brittany Bonnici",88,"LAST",0,1,1119,TRUE
72047,"X marks the Scott",2,1202,16,"Kiara Bowers",137,"LAST",1,0,1339,TRUE
72047,"X marks the Scott",3,1128,16,"Kiara Bowers",104,"LAST",1,0,1232,TRUE
72047,"X marks the Scott",4,1033,15,"Kiara Bowers",78,"LAST",1,0,1111,TRUE
72047,"X marks the Scott",5,1164,15,"Jasmine Garner",92,"LAST",1,0,1256,TRUE
72047,"X marks the Scott",6,1236,15,"Jasmine Garner",117,"LAST",1,0,1353,TRUE
72047,"X marks the Scott",7,1228,15,"Jasmine Garner",140,"LAST",1,0,1368,TRUE
72047,"X marks the Scott",8,1497,15,"Charlie Rowbottom",121,"LAST",1,0,1618,TRUE
72047,"X marks the Scott",9,1425,15,"Charlie Rowbottom",84,"LAST",1,0,1509,TRUE
72048,"tso1967",1,800,10,"Brittany Bonnici",88,"LAST",0,1,888,TRUE
72048,"tso1967",2,967,14,"Brianna Davey",98,"LAST",1,0,1065,TRUE
72048,"tso1967",3,915,15,"Kiara Bowers",104,"LAST",1,0,1019,TRUE
72048,"tso1967",4,831,16,"Kiara Bowers",78,"LAST",1,0,909,TRUE
72048,"tso1967",5,1037,15,"Laura Gardiner",132,"LAST",1,0,1169,TRUE
72048,"tso1967",6,1044,16,"Laura Gardiner",115,"LAST",1,0,1159,TRUE
72048,"tso1967",7,1231,16,"Laura Gardiner",95,"LAST",1,0,1326,TRUE
72048,"tso1967",8,1233,16,"Laura Gardiner",134,"LAST",1,0,1367,TRUE
72048,"tso1967",9,1020,16,"Laura Gardiner",112,"LAST",1,0,1132,TRUE
72049,"Mon's Conti-ki Tours",1,796,15,"Anne Hatchard",100,"LAST",0,1,896,TRUE
72049,"Mon's Conti-ki Tours",2,1058,16,"Kiara Bowers",137,"LAST",1,0,1195,TRUE
72049,"Mon's Conti-ki Tours",3,965,16,"Kiara Bowers",104,"LAST",1,0,1069,TRUE
72049,"Mon's Conti-ki Tours",4,917,15,"Kiara Bowers",78,"LAST",1,0,995,TRUE
72049,"Mon's Conti-ki Tours",5,883,15,"Anne Hatchard",119,"LAST",0,1,1002,TRUE
72049,"Mon's Conti-ki Tours",6,851,15,"Anne Hatchard",116,"LAST",0,1,967,TRUE
72049,"Mon's Conti-ki Tours",7,979,10,"Anne Hatchard",106,"LAST",0,1,1085,TRUE
72049,"Mon's Conti-ki Tours",8,881,11,"Kiara Bowers",83,"LAST",1,0,964,TRUE
72049,"Mon's Conti-ki Tours",9,1062,13,"Kiara Bowers",127,"LAST",1,0,1189,TRUE
72050,"Demon Dynasty",1,928,15,"Ebony Marinoff",112,"LAST",0,1,1040,TRUE
72050,"Demon Dynasty",2,1096,16,"Kiara Bowers",137,"LAST",1,0,1233,TRUE
72050,"Demon Dynasty",3,946,16,"Kiara Bowers",104,"LAST",1,0,1050,TRUE
72050,"Demon Dynasty",4,1050,16,"Kiara Bowers",78,"LAST",1,0,1128,TRUE
72050,"Demon Dynasty",5,1004,16,"Jasmine Garner",92,"LAST",1,0,1096,TRUE
72050,"Demon Dynasty",6,1134,16,"Jasmine Garner",117,"LAST",1,0,1251,TRUE
72050,"Demon Dynasty",7,1188,16,"Jasmine Garner",140,"LAST",1,0,1328,TRUE
72050,"Demon Dynasty",8,1154,16,"Jasmine Garner",86,"LAST",1,0,1240,TRUE
72050,"Demon Dynasty",9,1333,16,"Ebony Marinoff",133,"LAST",1,0,1466,TRUE
72051,"Fid210",1,1059,15,"Georgie Prespakis",147,"LAST",0,1,1206,TRUE
72051,"Fid210",2,1062,16,"Kiara Bowers",137,"LAST",1,0,1199,TRUE
72051,"Fid210",3,1104,16,"Kiara Bowers",104,"LAST",1,0,1208,TRUE
72051,"Fid210",4,1059,16,"Kiara Bowers",78,"LAST",1,0,1137,TRUE
72051,"Fid210",5,1174,16,"Ebony Marinoff",91,"LAST",1,0,1265,TRUE
72051,"Fid210",6,1187,16,"Ebony Marinoff",153,"LAST",1,0,1340,TRUE
72051,"Fid210",7,1186,16,"Ebony Marinoff",132,"LAST",1,0,1318,TRUE
72051,"Fid210",8,1275,16,"Charlie Rowbottom",121,"LAST",1,0,1396,TRUE
72051,"Fid210",9,1253,16,"Ebony Marinoff",133,"LAST",1,1,1386,TRUE
72052,"South Dragons",1,846,15,"Ebony Marinoff",112,"LAST",0,1,958,TRUE
72052,"South Dragons",2,1108,16,"Kiara Bowers",137,"LAST",1,0,1245,TRUE
72052,"South Dragons",3,1011,16,"Kiara Bowers",104,"LAST",1,0,1115,TRUE
72052,"South Dragons",4,1007,16,"Kiara Bowers",78,"LAST",1,0,1085,TRUE
72052,"South Dragons",5,1118,16,"Ebony Marinoff",91,"LAST",0,1,1209,TRUE
72052,"South Dragons",6,1094,16,"Laura Gardiner",115,"LAST",1,0,1209,TRUE
72052,"South Dragons",7,1094,15,"Laura Gardiner",95,"LAST",1,0,1189,TRUE
72052,"South Dragons",8,1020,13,"Ebony Marinoff",138,"LAST",1,0,1158,TRUE
72052,"South Dragons",9,1240,16,"Ebony Marinoff",133,"LAST",1,0,1373,TRUE
72053,"Not A Scooby-Doo",1,1019,16,"Ebony Marinoff",112,"LAST",1,0,1131,TRUE
72053,"Not A Scooby-Doo",2,1095,16,"Ebony Marinoff",125,"LAST",1,0,1220,TRUE
72053,"Not A Scooby-Doo",3,1047,16,"Ebony Marinoff",124,"LAST",1,0,1171,TRUE
72053,"Not A Scooby-Doo",4,1037,16,"Ebony Marinoff",174,"LAST",1,0,1211,TRUE
72053,"Not A Scooby-Doo",5,926,15,"Ebony Marinoff",91,"LAST",1,0,1017,TRUE
72053,"Not A Scooby-Doo",6,1097,15,"Ebony Marinoff",153,"LAST",1,0,1250,TRUE
72053,"Not A Scooby-Doo",7,1112,13,"Ebony Marinoff",132,"LAST",1,0,1244,TRUE
72053,"Not A Scooby-Doo",8,1123,14,"Ebony Marinoff",138,"LAST",1,0,1261,TRUE
72053,"Not A Scooby-Doo",9,1079,15,"Ebony Marinoff",133,"LAST",1,0,1212,TRUE
72054,"Brotato Chips",1,977,15,"Brittany Bonnici",88,"LAST",0,1,1065,TRUE
72054,"Brotato Chips",2,1120,16,"Jasmine Garner",156,"LAST",1,0,1276,TRUE
72054,"Brotato Chips",3,1257,16,"Jasmine Garner",154,"LAST",1,0,1411,TRUE
72054,"Brotato Chips",4,1129,16,"Laura Gardiner",93,"LAST",1,0,1222,TRUE
72054,"Brotato Chips",5,1155,16,"Laura Gardiner",132,"LAST",1,0,1287,TRUE
72054,"Brotato Chips",6,1283,16,"Jasmine Garner",117,"LAST",1,0,1400,TRUE
72054,"Brotato Chips",7,1233,16,"Jasmine Garner",140,"LAST",1,0,1373,TRUE
72054,"Brotato Chips",8,1359,16,"Jasmine Garner",86,"LAST",1,0,1445,TRUE
72054,"Brotato Chips",9,1327,16,"Charlie Rowbottom",84,"LAST",1,0,1411,TRUE
72056,"Warne Dawgs",1,970,15,"Brittany Bonnici",88,"LAST",0,1,1058,TRUE
72056,"Warne Dawgs",2,1019,15,"Kiara Bowers",137,"LAST",1,0,1156,TRUE
72056,"Warne Dawgs",3,1004,16,"Kiara Bowers",104,"LAST",1,0,1108,TRUE
72056,"Warne Dawgs",4,1022,15,"Kiara Bowers",78,"LAST",1,0,1100,TRUE
72056,"Warne Dawgs",5,1048,14,"Brittany Bonnici",69,"LAST",0,1,1117,TRUE
72056,"Warne Dawgs",6,916,13,"Brittany Bonnici",80,"LAST",0,1,996,TRUE
72056,"Warne Dawgs",7,1064,12,"Brittany Bonnici",119,"LAST",0,1,1183,TRUE
72056,"Warne Dawgs",8,1164,14,"Kiara Bowers",83,"LAST",1,0,1247,TRUE
72056,"Warne Dawgs",9,1069,15,"Kiara Bowers",127,"LAST",1,0,1196,TRUE
72057,"Willy Warner",1,981,16,"Ebony Marinoff",112,"LAST",1,0,1093,TRUE
72057,"Willy Warner",2,1079,16,"Ebony Marinoff",125,"LAST",1,0,1204,TRUE
72057,"Willy Warner",3,1142,16,"Ebony Marinoff",124,"LAST",1,0,1266,TRUE
72057,"Willy Warner",4,1145,16,"Ebony Marinoff",174,"LAST",1,0,1319,TRUE
72057,"Willy Warner",5,1218,16,"Ebony Marinoff",91,"LAST",1,0,1309,TRUE
72057,"Willy Warner",6,1236,16,"Laura Gardiner",115,"LAST",1,0,1351,TRUE
72057,"Willy Warner",7,1242,16,"Ebony Marinoff",132,"LAST",1,0,1374,TRUE
72057,"Willy Warner",8,1358,16,"Charlie Rowbottom",121,"LAST",1,0,1479,TRUE
72057,"Willy Warner",9,1278,16,"Ebony Marinoff",133,"LAST",1,0,1411,TRUE
72058,"Fitzroy Thirds",1,855,16,"Chloe Molloy",74,"LAST",1,0,929,TRUE
72058,"Fitzroy Thirds",2,895,16,"Kirsty Lamb",71,"LAST",1,0,966,TRUE
72058,"Fitzroy Thirds",3,1033,16,"Chloe Molloy",58,"LAST",1,0,1091,TRUE
72058,"Fitzroy Thirds",4,975,15,"Sarah Rowe",68,"LAST",1,0,1043,TRUE
72058,"Fitzroy Thirds",5,928,15,"Sarah Rowe",77,"LAST",1,0,1005,TRUE
72058,"Fitzroy Thirds",6,915,16,"Laura Gardiner",115,"LAST",1,0,1030,TRUE
72058,"Fitzroy Thirds",7,1033,16,"Laura Gardiner",95,"LAST",1,0,1128,TRUE
72058,"Fitzroy Thirds",8,1026,16,"Laura Gardiner",134,"LAST",1,0,1160,TRUE
72058,"Fitzroy Thirds",9,1093,16,"Laura Gardiner",112,"LAST",1,0,1205,TRUE
72060,"Potatoes",1,1037,15,"Georgie Prespakis",147,"LAST",0,1,1184,TRUE
72060,"Potatoes",2,1001,15,"Kiara Bowers",137,"LAST",1,0,1138,TRUE
72060,"Potatoes",3,1011,16,"Kiara Bowers",104,"LAST",1,0,1115,TRUE
72060,"Potatoes",4,975,16,"Kiara Bowers",78,"LAST",1,0,1053,TRUE
72060,"Potatoes",5,964,13,"Georgie Prespakis",68,"LAST",0,1,1032,TRUE
72060,"Potatoes",6,1080,13,"Georgie Prespakis",94,"LAST",0,1,1174,TRUE
72060,"Potatoes",7,1097,13,"Georgie Prespakis",96,"LAST",0,1,1193,TRUE
72060,"Potatoes",8,1081,13,"Kiara Bowers",83,"LAST",1,0,1164,TRUE
72060,"Potatoes",9,1040,14,"Kiara Bowers",127,"LAST",1,0,1167,TRUE
72061,"The Plus6 Sense",1,1122,16,"Jasmine Garner",120,"LAST",1,0,1242,TRUE
72061,"The Plus6 Sense",2,1166,16,"Jasmine Garner",156,"LAST",1,0,1322,TRUE
72061,"The Plus6 Sense",3,1247,16,"Jasmine Garner",154,"LAST",1,0,1401,TRUE
72061,"The Plus6 Sense",4,1061,16,"Laura Gardiner",93,"LAST",1,0,1154,TRUE
72061,"The Plus6 Sense",5,1038,16,"Jasmine Garner",92,"LAST",1,0,1130,TRUE
72061,"The Plus6 Sense",6,1179,16,"Jasmine Garner",117,"LAST",1,0,1296,TRUE
72061,"The Plus6 Sense",7,1241,16,"Jasmine Garner",140,"LAST",1,0,1381,TRUE
72061,"The Plus6 Sense",8,1519,16,"Charlie Rowbottom",121,"LAST",1,0,1640,TRUE
72061,"The Plus6 Sense",9,1369,16,"Charlie Rowbottom",84,"LAST",1,0,1453,TRUE
72064,"Footyhead11",1,1007,15,"Brittany Bonnici",88,"LAST",0,1,1095,TRUE
72064,"Footyhead11",2,1050,16,"Kiara Bowers",137,"LAST",1,0,1187,TRUE
72064,"Footyhead11",3,1125,15,"Kiara Bowers",104,"LAST",1,0,1229,TRUE
72064,"Footyhead11",4,967,16,"Kiara Bowers",78,"LAST",1,0,1045,TRUE
72064,"Footyhead11",5,1077,15,"Jasmine Garner",92,"LAST",1,0,1169,TRUE
72064,"Footyhead11",6,1228,15,"Jasmine Garner",117,"LAST",1,0,1345,TRUE
72064,"Footyhead11",7,1129,15,"Jasmine Garner",140,"LAST",1,0,1269,TRUE
72064,"Footyhead11",8,1255,15,"Jasmine Garner",86,"LAST",1,0,1341,TRUE
72064,"Footyhead11",9,1206,16,"Jasmine Garner",134,"LAST",1,0,1340,TRUE
72066,"Dees B2B",1,1018,15,"Brittany Bonnici",88,"LAST",0,1,1106,TRUE
72066,"Dees B2B",2,1045,16,"Kiara Bowers",137,"LAST",1,0,1182,TRUE
72066,"Dees B2B",3,1108,16,"Kiara Bowers",104,"LAST",1,0,1212,TRUE
72066,"Dees B2B",4,1044,16,"Laura Gardiner",93,"LAST",1,0,1137,TRUE
72066,"Dees B2B",5,1125,16,"Ebony Marinoff",91,"LAST",1,0,1216,TRUE
72066,"Dees B2B",6,1313,16,"Ebony Marinoff",153,"LAST",1,0,1466,TRUE
72066,"Dees B2B",7,1187,16,"Ebony Marinoff",132,"LAST",1,0,1319,TRUE
72066,"Dees B2B",8,1380,16,"Charlie Rowbottom",121,"LAST",1,0,1501,TRUE
72066,"Dees B2B",9,1241,16,"Ebony Marinoff",133,"LAST",1,0,1374,TRUE
72067,"Flamin’ Hot Mitcheetos",1,935,15,"Ebony Marinoff",112,"LAST",0,1,1047,TRUE
72067,"Flamin’ Hot Mitcheetos",2,1001,16,"Ebony Marinoff",125,"LAST",1,0,1126,TRUE
72067,"Flamin’ Hot Mitcheetos",3,1133,16,"Kiara Bowers",104,"LAST",1,0,1237,TRUE
72067,"Flamin’ Hot Mitcheetos",4,1051,16,"Kiara Bowers",78,"LAST",1,0,1129,TRUE
72067,"Flamin’ Hot Mitcheetos",5,1165,15,"Ebony Marinoff",91,"LAST",1,0,1256,TRUE
72067,"Flamin’ Hot Mitcheetos",6,1160,15,"Ebony Marinoff",153,"LAST",1,0,1313,TRUE
72067,"Flamin’ Hot Mitcheetos",7,1095,14,"Ebony Marinoff",132,"LAST",1,0,1227,TRUE
72067,"Flamin’ Hot Mitcheetos",8,1319,14,"Ebony Marinoff",138,"LAST",1,0,1457,TRUE
72067,"Flamin’ Hot Mitcheetos",9,1160,16,"Ebony Marinoff",133,"LAST",1,0,1293,TRUE
72068,"LK",1,1026,14,"Ebony Marinoff",112,"LAST",1,0,1138,TRUE
72068,"LK",2,1011,13,"Ebony Marinoff",125,"LAST",1,0,1136,TRUE
72068,"LK",3,958,12,"Ebony Marinoff",124,"LAST",1,0,1082,TRUE
72068,"LK",4,884,12,"Ebony Marinoff",174,"LAST",1,0,1058,TRUE
72068,"LK",5,921,13,"Ebony Marinoff",91,"LAST",1,0,1012,TRUE
72068,"LK",6,973,13,"Ebony Marinoff",153,"LAST",1,0,1126,TRUE
72068,"LK",7,789,12,"Ebony Marinoff",132,"LAST",1,0,921,TRUE
72068,"LK",8,730,11,"Ebony Marinoff",138,"LAST",1,0,868,TRUE
72068,"LK",9,944,13,"Ebony Marinoff",133,"LAST",1,0,1077,TRUE
72069,"Valour Longa",1,1122,16,"Isabel Dawes",61,"LAST",1,0,1183,TRUE
72069,"Valour Longa",2,1113,16,"Brianna Davey",98,"LAST",1,0,1211,TRUE
72069,"Valour Longa",3,1163,16,"Brianna Davey",88,"LAST",1,0,1251,TRUE
72069,"Valour Longa",4,1073,16,"Jasmine Garner",121,"LAST",1,0,1194,TRUE
72069,"Valour Longa",5,1121,16,"Jasmine Garner",92,"LAST",1,0,1213,TRUE
72069,"Valour Longa",6,1111,16,"Jasmine Garner",117,"LAST",1,0,1228,TRUE
